average,broker_code,date,emiten,id,lot,type,value
,,2020-11-07,SCMA,SCMA-2020-11-07-B-0,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-0,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-1,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-1,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-2,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-2,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-3,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-3,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-4,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-4,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-5,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-5,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-6,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-6,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-7,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-7,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-8,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-8,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-9,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-9,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-0,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-0,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-1,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-1,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-2,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-2,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-3,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-3,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-4,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-4,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-5,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-5,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-6,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-6,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-7,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-7,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-8,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-8,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-9,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-9,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-0,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-0,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-1,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-1,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-2,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-2,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-3,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-3,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-4,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-4,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-5,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-5,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-6,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-0,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-0,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-1,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-1,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-2,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-2,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-3,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-3,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-4,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-4,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-5,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-5,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-6,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-6,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-7,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-7,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-8,,B,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-8,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-B-9,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-0,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-0,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-1,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-1,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-2,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-2,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-3,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-3,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-4,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-6,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-7,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-7,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-8,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-8,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-9,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-9,,S,
,,2020-11-07,SCMA,SCMA-2020-11-07-S-9,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-4,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-5,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-5,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-6,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-6,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-7,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-7,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-8,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-8,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-9,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-9,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-0,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-0,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-1,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-1,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-2,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-2,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-3,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-3,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-4,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-4,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-5,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-5,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-6,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-6,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-7,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-7,,S,
"1,530 ",PD,2020-11-06,SCMA,SCMA-2020-11-06-B-0,"54,589 ",B,8.4 B
"1,531 ",KZ,2020-11-06,SCMA,SCMA-2020-11-06-S-0,"71,064 ",S,10.9 B
"1,529 ",CS,2020-11-06,SCMA,SCMA-2020-11-06-B-1,"45,741 ",B,7.0 B
"1,527 ",TP,2020-11-06,SCMA,SCMA-2020-11-06-S-1,"32,000 ",S,4.9 B
"1,525 ",BK,2020-11-06,SCMA,SCMA-2020-11-06-B-2,"15,744 ",B,2.4 B
"1,524 ",ZP,2020-11-06,SCMA,SCMA-2020-11-06-S-2,"15,391 ",S,2.3 B
"1,528 ",CC,2020-11-06,SCMA,SCMA-2020-11-06-B-3,"15,730 ",B,2.4 B
"1,524 ",YU,2020-11-06,SCMA,SCMA-2020-11-06-S-3,"9,784 ",S,1.5 B
"1,530 ",ZP,2020-11-06,SCMA,SCMA-2020-11-06-B-4,"6,844 ",B,1.0 B
"1,524 ",CC,2020-11-06,SCMA,SCMA-2020-11-06-S-4,"8,118 ",S,1.2 B
"1,527 ",YP,2020-11-06,SCMA,SCMA-2020-11-06-B-5,"5,875 ",B,897.4 M
"1,530 ",LG,2020-11-06,SCMA,SCMA-2020-11-06-S-5,"7,030 ",S,1.1 B
"1,532 ",NI,2020-11-06,SCMA,SCMA-2020-11-06-B-6,"4,322 ",B,662.3 M
"1,530 ",PD,2020-11-06,SCMA,SCMA-2020-11-06-B-0,"54,589 ",B,8.4 B
"1,531 ",KZ,2020-11-06,SCMA,SCMA-2020-11-06-S-0,"71,064 ",S,10.9 B
"1,529 ",CS,2020-11-06,SCMA,SCMA-2020-11-06-B-1,"45,741 ",B,7.0 B
"1,527 ",TP,2020-11-06,SCMA,SCMA-2020-11-06-S-1,"32,000 ",S,4.9 B
"1,525 ",BK,2020-11-06,SCMA,SCMA-2020-11-06-B-2,"15,744 ",B,2.4 B
"1,524 ",ZP,2020-11-06,SCMA,SCMA-2020-11-06-S-2,"15,391 ",S,2.3 B
"1,528 ",CC,2020-11-06,SCMA,SCMA-2020-11-06-B-3,"15,730 ",B,2.4 B
"1,524 ",YU,2020-11-06,SCMA,SCMA-2020-11-06-S-3,"9,784 ",S,1.5 B
"1,530 ",ZP,2020-11-06,SCMA,SCMA-2020-11-06-B-4,"6,844 ",B,1.0 B
"1,524 ",CC,2020-11-06,SCMA,SCMA-2020-11-06-S-4,"8,118 ",S,1.2 B
"1,527 ",YP,2020-11-06,SCMA,SCMA-2020-11-06-B-5,"5,875 ",B,897.4 M
"1,530 ",LG,2020-11-06,SCMA,SCMA-2020-11-06-S-5,"7,030 ",S,1.1 B
"1,532 ",NI,2020-11-06,SCMA,SCMA-2020-11-06-B-6,"4,322 ",B,662.3 M
"1,530 ",PD,2020-11-06,SCMA,SCMA-2020-11-06-S-6,"4,830 ",S,738.9 M
"1,532 ",AK,2020-11-06,SCMA,SCMA-2020-11-06-B-7,"3,774 ",B,578.0 M
"1,529 ",OD,2020-11-06,SCMA,SCMA-2020-11-06-S-7,"3,265 ",S,499.2 M
"1,529 ",KK,2020-11-06,SCMA,SCMA-2020-11-06-B-8,"3,610 ",B,551.9 M
"1,532 ",YP,2020-11-06,SCMA,SCMA-2020-11-06-S-8,"3,164 ",S,484.7 M
,,2020-11-08,SCMA,SCMA-2020-11-08-B-8,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-8,,S,
,,2020-11-08,SCMA,SCMA-2020-11-08-B-9,,B,
,,2020-11-08,SCMA,SCMA-2020-11-08-S-9,,S,
"1,530 ",PD,2020-11-06,SCMA,SCMA-2020-11-06-S-6,"4,830 ",S,738.9 M
"1,532 ",AK,2020-11-06,SCMA,SCMA-2020-11-06-B-7,"3,774 ",B,578.0 M
"1,529 ",OD,2020-11-06,SCMA,SCMA-2020-11-06-S-7,"3,265 ",S,499.2 M
"1,529 ",KK,2020-11-06,SCMA,SCMA-2020-11-06-B-8,"3,610 ",B,551.9 M
"1,532 ",YP,2020-11-06,SCMA,SCMA-2020-11-06-S-8,"3,164 ",S,484.7 M
"1,524 ",YU,2020-11-06,SCMA,SCMA-2020-11-06-B-9,"2,740 ",B,417.7 M
"1,530 ",DP,2020-11-06,SCMA,SCMA-2020-11-06-S-9,"3,050 ",S,466.7 M
"1,524 ",YU,2020-11-06,SCMA,SCMA-2020-11-06-B-9,"2,740 ",B,417.7 M
"1,530 ",DP,2020-11-06,SCMA,SCMA-2020-11-06-S-9,"3,050 ",S,466.7 M
"1,530 ",PD,2020-11-06,SCMA,SCMA-2020-11-06-B-0,"54,589 ",B,8.4 B
"1,531 ",KZ,2020-11-06,SCMA,SCMA-2020-11-06-S-0,"71,064 ",S,10.9 B
"1,529 ",CS,2020-11-06,SCMA,SCMA-2020-11-06-B-1,"45,741 ",B,7.0 B
"1,527 ",TP,2020-11-06,SCMA,SCMA-2020-11-06-S-1,"32,000 ",S,4.9 B
"1,525 ",BK,2020-11-06,SCMA,SCMA-2020-11-06-B-2,"15,744 ",B,2.4 B
"1,524 ",ZP,2020-11-06,SCMA,SCMA-2020-11-06-S-2,"15,391 ",S,2.3 B
"1,528 ",CC,2020-11-06,SCMA,SCMA-2020-11-06-B-3,"15,730 ",B,2.4 B
"1,524 ",YU,2020-11-06,SCMA,SCMA-2020-11-06-S-3,"9,784 ",S,1.5 B
"1,530 ",ZP,2020-11-06,SCMA,SCMA-2020-11-06-B-4,"6,844 ",B,1.0 B
"1,524 ",CC,2020-11-06,SCMA,SCMA-2020-11-06-S-4,"8,118 ",S,1.2 B
"1,527 ",YP,2020-11-06,SCMA,SCMA-2020-11-06-B-5,"5,875 ",B,897.4 M
"1,530 ",LG,2020-11-06,SCMA,SCMA-2020-11-06-S-5,"7,030 ",S,1.1 B
"1,532 ",NI,2020-11-06,SCMA,SCMA-2020-11-06-B-6,"4,322 ",B,662.3 M
"1,530 ",PD,2020-11-06,SCMA,SCMA-2020-11-06-S-6,"4,830 ",S,738.9 M
"1,532 ",AK,2020-11-06,SCMA,SCMA-2020-11-06-B-7,"3,774 ",B,578.0 M
"1,529 ",OD,2020-11-06,SCMA,SCMA-2020-11-06-S-7,"3,265 ",S,499.2 M
"1,529 ",KK,2020-11-06,SCMA,SCMA-2020-11-06-B-8,"3,610 ",B,551.9 M
"1,532 ",YP,2020-11-06,SCMA,SCMA-2020-11-06-S-8,"3,164 ",S,484.7 M
"1,524 ",YU,2020-11-06,SCMA,SCMA-2020-11-06-B-9,"2,740 ",B,417.7 M
"1,530 ",DP,2020-11-06,SCMA,SCMA-2020-11-06-S-9,"3,050 ",S,466.7 M
"1,525 ",PD,2020-11-05,SCMA,SCMA-2020-11-05-B-0,"251,194 ",B,38.3 B
"1,522 ",KZ,2020-11-05,SCMA,SCMA-2020-11-05-S-0,"177,262 ",S,27.0 B
"1,525 ",CS,2020-11-05,SCMA,SCMA-2020-11-05-B-1,"76,871 ",B,11.7 B
"1,528 ",TP,2020-11-05,SCMA,SCMA-2020-11-05-S-1,"50,096 ",S,7.7 B
"1,530 ",CC,2020-11-05,SCMA,SCMA-2020-11-05-B-2,"18,620 ",B,2.8 B
"1,527 ",CC,2020-11-05,SCMA,SCMA-2020-11-05-S-2,"35,096 ",S,5.4 B
"1,525 ",BK,2020-11-05,SCMA,SCMA-2020-11-05-B-3,"15,744 ",B,2.4 B
"1,526 ",YP,2020-11-05,SCMA,SCMA-2020-11-05-S-3,"28,354 ",S,4.3 B
"1,527 ",ZP,2020-11-05,SCMA,SCMA-2020-11-05-B-4,"15,366 ",B,2.3 B
"1,525 ",YU,2020-11-05,SCMA,SCMA-2020-11-05-S-4,"16,575 ",S,2.5 B
"1,519 ",YP,2020-11-05,SCMA,SCMA-2020-11-05-B-5,"11,482 ",B,1.7 B
"1,524 ",ZP,2020-11-05,SCMA,SCMA-2020-11-05-S-5,"15,553 ",S,2.4 B
"1,517 ",YU,2020-11-05,SCMA,SCMA-2020-11-05-B-6,"5,982 ",B,907.6 M
"1,520 ",RX,2020-11-05,SCMA,SCMA-2020-11-05-S-6,"13,620 ",S,2.1 B
"1,531 ",MG,2020-11-05,SCMA,SCMA-2020-11-05-B-7,"5,775 ",B,884.0 M
"1,522 ",DR,2020-11-05,SCMA,SCMA-2020-11-05-S-7,"11,701 ",S,1.8 B
"1,447 ",KZ,2020-11-05,SCMA,SCMA-2020-11-05-B-8,"5,641 ",B,816.3 M
"1,528 ",LG,2020-11-05,SCMA,SCMA-2020-11-05-S-8,"10,701 ",S,1.6 B
"1,525 ",IF,2020-11-05,SCMA,SCMA-2020-11-05-B-9,"5,092 ",B,776.4 M
"1,518 ",IF,2020-11-05,SCMA,SCMA-2020-11-05-S-9,"10,000 ",S,1.5 B
"1,525 ",PD,2020-11-05,SCMA,SCMA-2020-11-05-B-0,"251,194 ",B,38.3 B
"1,522 ",KZ,2020-11-05,SCMA,SCMA-2020-11-05-S-0,"177,262 ",S,27.0 B
"1,525 ",CS,2020-11-05,SCMA,SCMA-2020-11-05-B-1,"76,871 ",B,11.7 B
"1,528 ",TP,2020-11-05,SCMA,SCMA-2020-11-05-S-1,"50,096 ",S,7.7 B
"1,530 ",CC,2020-11-05,SCMA,SCMA-2020-11-05-B-2,"18,620 ",B,2.8 B
"1,527 ",CC,2020-11-05,SCMA,SCMA-2020-11-05-S-2,"35,096 ",S,5.4 B
"1,525 ",BK,2020-11-05,SCMA,SCMA-2020-11-05-B-3,"15,744 ",B,2.4 B
"1,526 ",YP,2020-11-05,SCMA,SCMA-2020-11-05-S-3,"28,354 ",S,4.3 B
"1,527 ",ZP,2020-11-05,SCMA,SCMA-2020-11-05-B-4,"15,366 ",B,2.3 B
"1,525 ",YU,2020-11-05,SCMA,SCMA-2020-11-05-S-4,"16,575 ",S,2.5 B
"1,519 ",YP,2020-11-05,SCMA,SCMA-2020-11-05-B-5,"11,482 ",B,1.7 B
"1,524 ",ZP,2020-11-05,SCMA,SCMA-2020-11-05-S-5,"15,553 ",S,2.4 B
"1,517 ",YU,2020-11-05,SCMA,SCMA-2020-11-05-B-6,"5,982 ",B,907.6 M
"1,520 ",RX,2020-11-05,SCMA,SCMA-2020-11-05-S-6,"13,620 ",S,2.1 B
"1,531 ",MG,2020-11-05,SCMA,SCMA-2020-11-05-B-7,"5,775 ",B,884.0 M
"1,522 ",DR,2020-11-05,SCMA,SCMA-2020-11-05-S-7,"11,701 ",S,1.8 B
"1,447 ",KZ,2020-11-05,SCMA,SCMA-2020-11-05-B-8,"5,641 ",B,816.3 M
"1,525 ",PD,2020-11-05,SCMA,SCMA-2020-11-05-B-0,"251,194 ",B,38.3 B
"1,522 ",KZ,2020-11-05,SCMA,SCMA-2020-11-05-S-0,"177,262 ",S,27.0 B
"1,525 ",CS,2020-11-05,SCMA,SCMA-2020-11-05-B-1,"76,871 ",B,11.7 B
"1,528 ",TP,2020-11-05,SCMA,SCMA-2020-11-05-S-1,"50,096 ",S,7.7 B
"1,530 ",CC,2020-11-05,SCMA,SCMA-2020-11-05-B-2,"18,620 ",B,2.8 B
"1,527 ",CC,2020-11-05,SCMA,SCMA-2020-11-05-S-2,"35,096 ",S,5.4 B
"1,525 ",BK,2020-11-05,SCMA,SCMA-2020-11-05-B-3,"15,744 ",B,2.4 B
"1,526 ",YP,2020-11-05,SCMA,SCMA-2020-11-05-S-3,"28,354 ",S,4.3 B
"1,527 ",ZP,2020-11-05,SCMA,SCMA-2020-11-05-B-4,"15,366 ",B,2.3 B
"1,525 ",YU,2020-11-05,SCMA,SCMA-2020-11-05-S-4,"16,575 ",S,2.5 B
"1,519 ",YP,2020-11-05,SCMA,SCMA-2020-11-05-B-5,"11,482 ",B,1.7 B
"1,524 ",ZP,2020-11-05,SCMA,SCMA-2020-11-05-S-5,"15,553 ",S,2.4 B
"1,517 ",YU,2020-11-05,SCMA,SCMA-2020-11-05-B-6,"5,982 ",B,907.6 M
"1,520 ",RX,2020-11-05,SCMA,SCMA-2020-11-05-S-6,"13,620 ",S,2.1 B
"1,528 ",LG,2020-11-05,SCMA,SCMA-2020-11-05-S-8,"10,701 ",S,1.6 B
"1,525 ",IF,2020-11-05,SCMA,SCMA-2020-11-05-B-9,"5,092 ",B,776.4 M
"1,518 ",IF,2020-11-05,SCMA,SCMA-2020-11-05-S-9,"10,000 ",S,1.5 B
"1,531 ",MG,2020-11-05,SCMA,SCMA-2020-11-05-B-7,"5,775 ",B,884.0 M
"1,522 ",DR,2020-11-05,SCMA,SCMA-2020-11-05-S-7,"11,701 ",S,1.8 B
"1,447 ",KZ,2020-11-05,SCMA,SCMA-2020-11-05-B-8,"5,641 ",B,816.3 M
"1,528 ",LG,2020-11-05,SCMA,SCMA-2020-11-05-S-8,"10,701 ",S,1.6 B
"1,525 ",IF,2020-11-05,SCMA,SCMA-2020-11-05-B-9,"5,092 ",B,776.4 M
"1,518 ",IF,2020-11-05,SCMA,SCMA-2020-11-05-S-9,"10,000 ",S,1.5 B
"1,510 ",PD,2020-11-04,SCMA,SCMA-2020-11-04-B-0,"435,956 ",B,65.8 B
"1,514 ",KZ,2020-11-04,SCMA,SCMA-2020-11-04-S-0,"215,029 ",S,32.6 B
"1,522 ",CS,2020-11-04,SCMA,SCMA-2020-11-04-B-1,"82,469 ",B,12.6 B
"1,504 ",CC,2020-11-04,SCMA,SCMA-2020-11-04-S-1,"153,018 ",S,23.0 B
"1,485 ",MS,2020-11-04,SCMA,SCMA-2020-11-04-B-2,"27,039 ",B,4.0 B
"1,522 ",TP,2020-11-04,SCMA,SCMA-2020-11-04-S-2,"58,099 ",S,8.8 B
"1,527 ",CC,2020-11-04,SCMA,SCMA-2020-11-04-B-3,"19,681 ",B,3.0 B
"1,497 ",ZP,2020-11-04,SCMA,SCMA-2020-11-04-S-3,"41,953 ",S,6.3 B
"1,520 ",ZP,2020-11-04,SCMA,SCMA-2020-11-04-B-4,"18,101 ",B,2.8 B
"1,522 ",YP,2020-11-04,SCMA,SCMA-2020-11-04-S-4,"33,070 ",S,5.0 B
"1,525 ",BK,2020-11-04,SCMA,SCMA-2020-11-04-B-5,"15,744 ",B,2.4 B
"1,508 ",YU,2020-11-04,SCMA,SCMA-2020-11-04-S-5,"26,575 ",S,4.0 B
"1,513 ",YP,2020-11-04,SCMA,SCMA-2020-11-04-B-6,"13,568 ",B,2.1 B
"1,510 ",LG,2020-11-04,SCMA,SCMA-2020-11-04-S-6,"17,292 ",S,2.6 B
"1,509 ",AK,2020-11-04,SCMA,SCMA-2020-11-04-B-7,"8,884 ",B,1.3 B
"1,520 ",RX,2020-11-04,SCMA,SCMA-2020-11-04-S-7,"13,620 ",S,2.1 B
"1,510 ",YU,2020-11-04,SCMA,SCMA-2020-11-04-B-8,"8,102 ",B,1.2 B
"1,518 ",DR,2020-11-04,SCMA,SCMA-2020-11-04-S-8,"12,661 ",S,1.9 B
"1,531 ",MG,2020-11-04,SCMA,SCMA-2020-11-04-B-9,"5,775 ",B,884.0 M
"1,517 ",PD,2020-11-04,SCMA,SCMA-2020-11-04-S-9,"11,421 ",S,1.7 B
"1,510 ",PD,2020-11-04,SCMA,SCMA-2020-11-04-B-0,"435,956 ",B,65.8 B
"1,514 ",KZ,2020-11-04,SCMA,SCMA-2020-11-04-S-0,"215,029 ",S,32.6 B
"1,522 ",CS,2020-11-04,SCMA,SCMA-2020-11-04-B-1,"82,469 ",B,12.6 B
"1,504 ",CC,2020-11-04,SCMA,SCMA-2020-11-04-S-1,"153,018 ",S,23.0 B
"1,485 ",MS,2020-11-04,SCMA,SCMA-2020-11-04-B-2,"27,039 ",B,4.0 B
"1,522 ",TP,2020-11-04,SCMA,SCMA-2020-11-04-S-2,"58,099 ",S,8.8 B
"1,527 ",CC,2020-11-04,SCMA,SCMA-2020-11-04-B-3,"19,681 ",B,3.0 B
"1,497 ",ZP,2020-11-04,SCMA,SCMA-2020-11-04-S-3,"41,953 ",S,6.3 B
"1,520 ",ZP,2020-11-04,SCMA,SCMA-2020-11-04-B-4,"18,101 ",B,2.8 B
"1,522 ",YP,2020-11-04,SCMA,SCMA-2020-11-04-S-4,"33,070 ",S,5.0 B
"1,525 ",BK,2020-11-04,SCMA,SCMA-2020-11-04-B-5,"15,744 ",B,2.4 B
"1,508 ",YU,2020-11-04,SCMA,SCMA-2020-11-04-S-5,"26,575 ",S,4.0 B
"1,513 ",YP,2020-11-04,SCMA,SCMA-2020-11-04-B-6,"13,568 ",B,2.1 B
"1,510 ",LG,2020-11-04,SCMA,SCMA-2020-11-04-S-6,"17,292 ",S,2.6 B
"1,509 ",AK,2020-11-04,SCMA,SCMA-2020-11-04-B-7,"8,884 ",B,1.3 B
"1,520 ",RX,2020-11-04,SCMA,SCMA-2020-11-04-S-7,"13,620 ",S,2.1 B
"1,510 ",YU,2020-11-04,SCMA,SCMA-2020-11-04-B-8,"8,102 ",B,1.2 B
"1,518 ",DR,2020-11-04,SCMA,SCMA-2020-11-04-S-8,"12,661 ",S,1.9 B
"1,531 ",MG,2020-11-04,SCMA,SCMA-2020-11-04-B-9,"5,775 ",B,884.0 M
"1,517 ",PD,2020-11-04,SCMA,SCMA-2020-11-04-S-9,"11,421 ",S,1.7 B
"1,510 ",PD,2020-11-04,SCMA,SCMA-2020-11-04-B-0,"435,956 ",B,65.8 B
"1,514 ",KZ,2020-11-04,SCMA,SCMA-2020-11-04-S-0,"215,029 ",S,32.6 B
"1,522 ",CS,2020-11-04,SCMA,SCMA-2020-11-04-B-1,"82,469 ",B,12.6 B
"1,504 ",CC,2020-11-04,SCMA,SCMA-2020-11-04-S-1,"153,018 ",S,23.0 B
"1,485 ",MS,2020-11-04,SCMA,SCMA-2020-11-04-B-2,"27,039 ",B,4.0 B
"1,522 ",TP,2020-11-04,SCMA,SCMA-2020-11-04-S-2,"58,099 ",S,8.8 B
"1,527 ",CC,2020-11-04,SCMA,SCMA-2020-11-04-B-3,"19,681 ",B,3.0 B
"1,497 ",ZP,2020-11-04,SCMA,SCMA-2020-11-04-S-3,"41,953 ",S,6.3 B
"1,520 ",ZP,2020-11-04,SCMA,SCMA-2020-11-04-B-4,"18,101 ",B,2.8 B
"1,522 ",YP,2020-11-04,SCMA,SCMA-2020-11-04-S-4,"33,070 ",S,5.0 B
"1,525 ",BK,2020-11-04,SCMA,SCMA-2020-11-04-B-5,"15,744 ",B,2.4 B
"1,508 ",YU,2020-11-04,SCMA,SCMA-2020-11-04-S-5,"26,575 ",S,4.0 B
"1,513 ",YP,2020-11-04,SCMA,SCMA-2020-11-04-B-6,"13,568 ",B,2.1 B
"1,510 ",LG,2020-11-04,SCMA,SCMA-2020-11-04-S-6,"17,292 ",S,2.6 B
"1,509 ",AK,2020-11-04,SCMA,SCMA-2020-11-04-B-7,"8,884 ",B,1.3 B
"1,516 ",PD,2020-11-03,SCMA,SCMA-2020-11-03-B-0,"526,321 ",B,79.8 B
"1,514 ",KZ,2020-11-03,SCMA,SCMA-2020-11-03-S-0,"215,029 ",S,32.6 B
"1,518 ",CS,2020-11-03,SCMA,SCMA-2020-11-03-B-1,"114,206 ",B,17.3 B
"1,506 ",CC,2020-11-03,SCMA,SCMA-2020-11-03-S-1,"172,338 ",S,26.0 B
"1,497 ",MS,2020-11-03,SCMA,SCMA-2020-11-03-B-2,"48,878 ",B,7.3 B
"1,531 ",TP,2020-11-03,SCMA,SCMA-2020-11-03-S-2,"77,203 ",S,11.8 B
"1,520 ",YP,2020-11-03,SCMA,SCMA-2020-11-03-B-3,"30,758 ",B,4.7 B
"1,492 ",ZP,2020-11-03,SCMA,SCMA-2020-11-03-S-3,"60,162 ",S,9.0 B
"1,527 ",CC,2020-11-03,SCMA,SCMA-2020-11-03-B-4,"25,176 ",B,3.8 B
"1,523 ",YP,2020-11-03,SCMA,SCMA-2020-11-03-S-4,"52,894 ",S,8.1 B
"1,518 ",ZP,2020-11-03,SCMA,SCMA-2020-11-03-B-5,"19,201 ",B,2.9 B
